network_traffic_volume,number_of_logins,number_of_failed_logins,number_of_accessed_files,number_of_email_sent,cpu_usage,memory_usage,disk_io,network_latency,number_of_processes,label
132.64822607863272,4,0,6,3,25.954849153583048,65.32187156023065,302.38364473111477,13.146272044085805,43,0
71.39717244078734,2,0,15,2,28.151248228054087,62.33513448031327,217.67443066990296,13.090452891769639,52,0
91.19911026606033,4,0,14,10,22.302929007621444,60.47598681994101,321.50445780858763,10.866092757207893,52,1
102.61481154572182,3,0,6,4,23.700299681443102,66.75469141460192,259.80876758786275,10.626476498001423,48,0
128.82546578132232,8,1,5,3,52.7409356914324,48.611009070974106,239.16071794592912,10.131862217157801,40,0
71.2827569764112,9,0,6,4,39.40369688623298,21.96538886259685,258.292047664171,4.68983596424102,51,0
123.26327504309918,4,0,8,5,14.507975548521618,48.91561010428271,327.12521148322577,7.21088097334785,49,0
100.20466122039174,4,2,11,3,45.04212900685229,35.13208673563169,362.9380619880034,10.201351006197868,55,0
80.36982697904098,5,0,10,1,41.932422751414315,39.02211185212904,324.1464972588793,11.232051417495343,59,1
109.24206948526542,11,0,13,2,27.187875377117116,31.363704892513823,331.6011611808511,10.579339624276281,61,0
103.9811939114694,8,0,7,3,33.06696942029838,42.83982712334249,323.65226364190005,8.215070064568685,54,0
87.9956624568241,6,0,8,2,29.850559205789256,41.05064459024826,305.0663588430234,11.874812564938992,51,0
101.39604169980038,2,1,10,4,49.725799044469326,14.336452551093466,334.84653174813786,12.964888057509274,51,0
92.2937280627648,8,1,14,5,22.037098110079096,60.503328669234335,179.06122664652895,11.87597920058268,51,0
102.27034690502497,7,3,16,0,31.46010609775727,83.30482787007324,305.55441756524164,11.979198659180941,49,1
113.24261349042094,6,1,8,2,25.718546690071953,59.09355790244433,247.75374826888742,8.881548404089578,40,0
131.72033632290703,5,1,8,3,15.669595953821458,46.95614065198659,358.145128627207,12.151868245401598,58,0
75.24369002346302,3,2,10,4,51.91638255054987,49.17880406485677,292.64223473915695,10.291517278655315,55,0
142.66066749312535,5,1,10,2,18.184334208975876,43.68521197980236,301.5474044133915,11.023111057044009,48,0
60.958244009549965,3,0,9,0,32.20129187487776,51.350623758004375,224.7464062873098,10.730863685649418,41,0
96.96429809928833,3,1,6,2,12.592993936196645,49.444878588901496,350.8415444506426,9.757025789119178,52,0
111.76634412969153,7,1,12,1,26.009294607569068,37.38427354402558,331.3664060136905,8.279995049755396,49,0
105.61983735470065,4,1,12,4,34.219688214334575,75.24332583421747,327.84739411702515,9.835726672891907,42,0
87.54600960358812,4,1,11,1,21.752660204976372,27.692686464353436,259.3488573915589,11.973523234965645,53,1
95.83755499285449,6,2,10,2,35.86801850735655,60.77497314791369,261.3180077530935,9.117048389374181,49,0
90.13998130682334,6,0,10,1,27.309589081119174,48.482035590237025,311.17997272229525,11.786694525216292,51,0
88.21270486111577,3,2,12,4,41.600825123986134,78.51247722598617,265.27507948759745,11.474141341235343,63,0
116.99204194042049,4,2,12,1,43.61760913340223,55.112968988723324,321.7446481338669,9.40212520596034,43,0
107.14030971930094,6,0,17,2,24.132552392699882,44.60141694225128,191.9543698616639,12.777600207239153,41,0
86.14180809478691,6,0,9,4,30.76732859392957,46.28439202348254,275.6227721796704,9.288906657618588,53,0
117.99199750866501,6,2,10,3,31.834542264722327,50.59860041779642,389.83767327132455,13.019093725225263,52,0
106.14599041753219,6,1,17,9,36.193492954346986,32.85813957505398,321.9742913997882,10.868253963081944,52,0
116.2572423767792,3,1,8,1,30.143819962442656,38.496957123231326,308.33968322654965,9.968268163092972,52,0
112.59257683847224,5,0,14,0,31.90210959342842,23.225840462122136,399.2613267835678,8.224397239324693,53,0
83.42009978155855,2,0,8,1,27.565935252048806,36.15534652438859,183.20231905992821,9.823479539729917,55,0
88.79637919606061,5,0,9,2,31.152398669720185,51.40859722490675,259.2344442605946,9.59248097301116,50,0
114.94587210246523,3,0,10,1,42.979401935351326,54.50262573926781,279.94134141263055,7.483407229498189,46,0
112.2074053086693,3,0,6,0,36.46083241211854,20.31005457505397,342.9175616502695,9.564769154564665,57,0
99.58196812071704,5,1,9,5,37.01255639443369,47.941824454336995,343.7828181614118,8.392393639805828,47,0
102.34654766617564,11,1,9,5,37.23070324135578,58.45114926233198,256.6996645508687,11.171983537957564,39,0
125.5532979157685,7,0,6,7,28.461912221189646,47.55631709935647,349.8977161071275,12.612560951456405,58,0
88.1685722232834,7,0,10,2,33.1882704357953,40.493170313332996,279.83426163391465,7.546168647409519,53,0
110.94194762340075,4,0,14,4,19.148263216642555,43.81758282427679,360.58198128245834,13.424615456733845,50,0
95.95614695132213,1,1,16,6,42.688076563169574,41.88854967534167,248.3678650938971,9.74289793122974,58,0
95.6463759354556,4,3,10,3,2.1703956765677965,40.449041613379144,293.83442004669195,8.049957230122972,55,0
121.9755370397438,5,1,5,7,29.12851607664575,52.60735287867273,275.491634231172,11.515509560416367,45,0
116.5083269797606,4,1,6,3,41.408959771502744,84.61532341603177,352.8015185782857,9.107091043489904,60,0
116.27019272001277,4,0,15,4,16.361320663706586,38.844501246422254,273.8609391716914,9.836526647937012,44,0
126.10957614308658,7,1,12,2,33.99779917616851,45.2278605100786,297.8775735494122,9.191443511575843,58,1
100.42007683265518,6,1,11,3,23.192335534209732,49.22453090937152,325.34056988315245,8.3665241362702,65,0
113.63905942589928,8,1,12,2,26.311967348111313,39.6896834846256,327.262924151306,11.447994064803808,38,0
93.79466486813088,4,1,15,2,39.459409606394374,66.4735370528514,344.3476303736586,9.427397194211625,53,0
106.48332704976885,3,1,11,5,31.980569258851503,14.436719400403426,310.5562388422333,7.126696415641508,56,0
97.39713891264631,0,2,15,2,9.656441321156372,42.03411244431987,279.08755423600843,11.102120248431866,50,0
101.93991929985437,4,2,7,3,20.235744602684015,62.27470604479943,282.51506273206246,7.588835297952489,42,0
111.90314050873828,1,1,13,4,39.7533573488876,45.58858537417049,301.2836157603806,7.693479654649483,42,0
83.63558633533054,4,2,7,1,34.489427181929976,37.687415617245634,312.47962380371916,12.385212409954633,36,0
141.8477455137092,3,0,13,1,47.48135572524284,56.61135131658146,292.6414176075782,7.607320201579576,64,0
79.87965237000596,5,1,15,3,46.82647594013297,63.59514853095728,300.96017104827735,5.367110286145019,43,0
75.71622774424536,6,1,10,3,26.577548698532084,53.159531678225875,224.13730697139474,11.24572296992299,49,0
123.16221747000135,6,1,9,3,55.03237805069489,37.981694602806755,333.3677642227339,9.39227314103774,54,0
115.83325387925872,4,2,10,3,30.244796698519107,56.84304978727615,309.0556144444715,9.564689757723768,47,0
112.4823963410431,4,1,7,1,20.373314655909745,43.96926049587815,350.0935206770544,9.3709992132996,38,0
112.5669101852856,5,0,11,3,23.663601340894225,61.17780322840741,300.00802537035423,10.463339878037454,56,0
99.7550645430617,1,0,6,3,7.432748947105811,72.24888327284887,213.08012107391068,8.494561516193864,54,0
82.05491257028336,9,1,10,0,46.070190082492815,10.916348664672007,282.07769053466626,12.95222974913153,53,0
101.51609116387452,7,0,11,2,45.94761989043864,51.66601209793449,290.00350384407915,7.047539039381203,42,0
86.45676576975777,5,1,7,1,19.844925611866792,23.963990945785593,337.14516527167996,10.889749833354246,53,0
119.50239466835502,4,1,11,3,27.72115711618094,86.62682877994656,196.48632277433023,11.284242007753168,63,0
97.05885236995722,5,0,11,2,30.956075441125776,42.97813199305715,302.05897584744673,8.480696478333243,45,1
83.49005606414977,4,1,12,1,20.39646947857886,61.19559862738058,325.6837607896653,7.952531109444363,50,0
93.57228316694014,1,3,13,3,12.448979687288386,49.47024710607656,266.925605735924,12.034348428340312,47,0
108.25862908551248,3,3,7,3,27.896423962230884,37.953731289214105,303.73140049084236,8.01827849196657,62,0
88.7255089439205,7,0,9,4,26.789205705407532,36.1692042923386,268.6481745425078,8.786672118498867,56,0
83.55559208867137,6,0,13,1,26.115887590112248,73.78518759651138,263.5213533389805,11.774617924919493,61,0
104.87374422983825,10,1,11,1,32.22716062600965,64.33907090267466,279.5790074934341,10.069482467078048,49,0
104.89933142217446,4,0,7,7,44.29519658525992,79.15376131066344,264.4654003766495,6.405712664741791,56,1
89.8611364925774,5,1,12,1,26.96907280308274,50.83180002736549,334.18091559681665,13.494118289107028,58,0
90.57923388763355,6,2,7,5,31.70442998721363,54.31879431869,263.2524061582311,8.939978482440068,56,1
104.64099874715272,6,1,8,0,37.26870523744936,45.992126515170675,254.85449964760363,9.194485420187165,45,0
71.03831317005351,8,3,8,7,35.54142926512749,45.69376695327486,388.39643334197666,10.51156850465273,49,0
71.8507245124689,4,1,12,3,23.85576475552158,34.37169601283948,348.0370005912018,11.250153594008145,51,0
85.63111557495128,3,1,5,1,30.96377123114036,51.26015286386527,206.92433196704,13.922208582582934,42,0
95.73105696576306,3,2,5,4,35.47539820169053,38.16130107670705,261.7615855073733,6.679863701188607,48,0
106.2181513119601,9,1,5,5,18.716486624892223,56.62863383246304,312.1231485861355,11.651904417851892,53,0
129.50712433899105,7,0,10,2,42.63539010796508,52.55015328470314,316.18775336157466,11.486019388100154,54,0
117.15319246404039,2,1,11,1,44.31588905214111,54.315230655135835,225.47535671315532,9.725670178251766,49,1
96.80122940073146,2,0,11,2,22.77219744555506,75.12694909535338,357.9282746411161,11.574547389632444,51,0
99.61967584194622,4,1,2,6,31.936700183481687,49.43423075351613,341.2612209590813,11.868548035273093,46,0
79.94941270724382,6,0,11,1,36.42278256671032,61.35090504280142,324.09508160201693,7.236074430025991,44,0
99.6297372801522,9,0,16,4,24.543858436712473,80.77264196128372,367.83642453560606,13.49953301176166,48,0
94.22682722159723,11,0,11,4,34.81613845688094,69.59925603942571,322.6144996285459,6.8824754937237165,45,0
106.45437120676179,4,3,13,2,31.632556262921653,67.29754547682268,322.42904396259235,7.729367437522454,39,0
83.45538112895355,7,0,14,1,15.320818223611992,45.3996767671925,377.8839635911121,9.476424652751808,34,0
110.38693028482345,7,2,15,0,34.59161315978558,53.44464583351695,355.06097903638545,13.849881026374113,55,0
130.65477826005156,3,3,8,2,18.998575837289643,30.225855619550874,257.92462705442347,9.383486740493227,47,0
97.82479703086285,7,0,13,4,39.39202851662047,57.48371601446622,331.65975893359575,9.93613221989838,58,0
108.03423444197882,5,0,7,4,23.287889248661113,54.11690266420762,266.7866067520709,12.864157207809127,36,0
113.80287983422225,2,1,10,3,28.387145663388548,50.35077687734272,325.2077275475139,9.399363714869054,67,0
91.97559056228327,9,1,10,5,43.72278913446575,65.40792182364291,323.8306753509907,7.643126574138648,50,0
104.48184963620834,6,1,15,5,34.96381646528845,31.883377663634054,230.82663437720072,9.16553032952337,48,0
100.2518480156359,3,3,9,2,19.205260804254547,74.52294276740521,293.9077194344482,12.741583667611554,54,0
101.95352197097664,6,0,10,2,19.85083429200916,63.526470319104256,313.2628511790201,10.141729994110273,43,0
84.53980432289067,3,0,10,4,24.006972113762746,48.940490305220386,278.18549045029215,13.86131651811252,47,0
100.49020348517885,2,0,10,1,33.94644083356666,47.7690561827391,315.73549711953797,11.47586985252431,55,0
109.95996582490899,8,0,7,4,33.58299814932768,57.20916822872891,340.29488885005344,8.710382127213034,52,1
129.02287215590084,4,0,13,5,21.56897695337131,72.81276848095669,298.4703467884622,10.102152608930156,54,0
119.18541652170414,5,2,11,3,18.32790514385641,51.52411578035016,311.229973835413,8.293563763716241,54,0
143.06364915023113,4,2,12,3,32.81583405085834,52.16046352968839,369.17120392779873,8.66313393870246,45,0
84.65304874223901,3,2,9,4,28.18139934209838,50.27177716438807,323.6598291612613,18.958168502051514,61,0
117.44641273441357,4,1,11,1,51.572158874477374,76.73036169052209,310.0412144837237,12.037249020067621,54,0
103.66684011476704,3,1,6,3,30.36603656563079,44.46675345594464,252.09603101793198,11.722195978013346,52,0
143.79605866435344,11,2,11,4,48.14252827700275,49.55738602071393,333.55130056944245,8.753639369383873,49,0
83.83403429289697,6,0,12,3,18.2961640189566,71.95153481391492,316.50749746959696,13.139168132562158,42,0
83.20556315638447,5,2,7,1,14.267870604382928,52.205162504192955,364.1869716850704,12.198831203585874,41,0
88.01214709111956,5,1,10,4,18.799148674744654,67.05588290068283,302.34392716516555,13.763242578715541,46,1
57.52208551380386,5,3,8,2,41.89129781453467,36.33079914645562,209.18667499330022,13.666228296796898,52,0
89.48489956638478,3,1,6,4,47.56101589693534,46.92061217557229,214.9939565585869,7.041821423804956,39,0
84.81734676892604,6,1,13,1,22.17820546047366,72.26651057660342,336.78403818798665,7.7803210214601854,47,0
103.00787572952416,4,0,5,4,25.394339702404423,39.854904263546814,271.49032011509235,7.992424369072728,46,0
106.83511951554318,5,2,11,2,18.310190897875003,47.730514403454386,321.8383875555249,8.112118713335127,50,0
137.52341678431773,3,1,10,4,11.88360152881613,53.85027846337218,305.7116322251178,10.64690472852078,55,0
119.008476763721,7,0,12,2,37.184116977766294,35.1626822301052,291.65801661530395,8.866393095808364,46,1
88.46192688675194,3,1,18,7,32.230203029621634,43.792848220671544,295.18193572058885,14.145197081525037,54,1
82.03170657303284,6,0,7,3,30.104879826738756,51.68955022738461,256.7305247477386,13.809359764163275,48,0
109.83838343013011,7,1,10,2,15.9994346283662,50.70022601242942,299.2111155550165,9.98707681184192,48,0
73.59533585958715,1,2,14,2,46.3995668182866,69.20528031255704,270.77532836028007,13.91065243229958,49,0
136.62917531708706,6,0,13,3,24.96643261950527,73.1218579224838,281.3871739937148,12.976269254480403,48,0
123.58880241442574,4,1,13,2,35.33626424816476,37.15872691998633,283.8175477645419,9.098586881645483,35,0
90.6164869579059,2,0,14,0,15.454385947552755,51.66902778751234,288.66533650506403,5.981569311948877,33,0
65.73730941818245,2,1,10,0,28.094748103799628,60.113724626371486,346.1086728253543,9.564063230078542,52,0
127.07744748330825,5,1,10,4,32.91374456238584,72.74521198698795,293.51045853976535,8.710755737843055,41,0
97.70920309494764,5,0,24,3,33.27075218053307,60.77735445975694,351.1851168295049,10.41301125029166,50,0
124.75632623946923,3,0,12,2,31.54648543236625,54.36370102388498,376.8927475663241,10.178456573749498,53,0
68.11144682411266,5,3,16,0,34.945224920487725,59.99813797973946,342.7472325528075,10.126035317798458,50,0
88.01249954092454,11,0,11,3,18.694795439670386,60.106532515043895,326.72342675342554,11.047369482758329,50,1
100.10487399436366,2,0,14,9,31.9737260543966,36.08428561573447,316.34161047417604,7.5749561058326425,49,0
100.93961187529484,6,1,12,3,31.137576834802772,52.891981887594035,343.2679354525035,10.822720555139416,52,0
90.99869057041512,5,1,13,5,32.31672684195061,71.88741491283037,304.468036929812,9.120767693965988,49,0
112.45699864694997,3,1,10,7,30.723452173191816,46.88964846958993,349.22849229785993,10.399964399727374,49,0
78.6475914123481,4,1,8,4,17.267872260866024,51.94169963821167,330.70529026448423,11.91481969046438,54,0
97.15241029957413,10,1,9,4,16.822002478910264,46.36225325710967,282.0079769609806,7.551200453557941,69,0
102.40591263423798,1,1,22,1,7.857318141154487,15.292107565896877,344.7925440051403,9.43741269466086,51,0
110.28877668117498,8,1,15,2,38.17534509845298,50.30885265852019,304.57400029887845,9.762931531942272,62,0
114.2322975617778,3,3,11,3,38.27657509735199,54.52687895979309,294.6933996193842,8.971462056858718,41,0
77.50715816324262,5,1,9,4,38.4355029122212,42.312599136786474,276.19004198005064,11.799658992265915,53,0
69.31771658528756,4,1,9,2,33.06789962461452,32.68044576672908,308.30094239372863,8.559223282399056,59,0
125.55353643797018,11,0,5,2,8.668807822818891,36.79090310327526,349.8231307706492,8.889199201115323,66,1
106.64628023959183,3,0,9,0,19.732895082147337,61.46281424203346,344.4470002796519,8.58016173409587,53,0
85.03026926886892,4,0,11,2,31.70415417593112,79.58787159570358,317.66968987294786,12.184110822877603,37,1
131.02303951045047,3,0,10,2,31.355180027917953,70.73650011358149,329.98218203625174,9.015111775175566,39,0
102.31349268585717,3,3,8,2,27.772517868479788,29.834809927541723,363.5848395761279,10.920090781767112,51,0
123.58594368127653,8,0,14,4,33.68917202908247,62.81940965826054,292.50168544145697,13.95141020246015,59,0
101.35036962820217,1,2,7,2,30.116517076852457,40.05256436286065,244.2289998234897,9.85036315929883,54,1
141.21495849763974,5,2,15,4,31.207704655513616,41.26599406236834,365.05649260892864,12.224121360066315,46,0
135.10681684886407,7,1,15,3,23.609346671679837,43.07036603043074,273.5110873984641,13.342708168186256,47,0
95.02071703041852,3,0,17,1,39.820109861215904,60.59100424783146,265.4830938328048,12.054383120080828,52,0
119.43141901908712,7,1,12,3,25.69228391319616,64.38880064673558,210.19011223327243,9.96639736804452,57,1
112.90751899170294,5,2,10,6,16.693509169793735,48.52953393080318,328.5641526582148,11.284215517997227,54,0
127.37263115064698,7,0,12,4,22.290009871812714,48.78393888487963,218.92736877238895,7.425242813729309,55,0
80.70153078839792,5,2,10,2,26.515338086380197,56.963956148536894,262.48705961541316,8.439913683700096,49,0
113.72102919996878,7,1,17,6,39.940027883688465,58.51991809286363,329.41183972575294,8.790649636736163,55,0
121.16848973699176,5,2,7,3,29.57732001565207,67.64338560137793,336.0960626204186,14.481224240348563,50,0
64.82521027153771,4,2,9,2,28.138517810343508,30.73442036736202,267.41479258908834,8.374830971489466,56,0
76.3348297466845,5,0,10,5,17.513365752373726,50.30041009706045,293.29233365037976,8.345046497476341,50,0
59.21535644479799,11,1,12,4,37.854825898295765,33.979634361632336,256.37027367969233,7.9121580395020334,55,0
94.61186331110885,7,0,5,2,23.480478459766143,49.23586581404896,272.58016060944084,11.119623523861522,40,0
114.35084511591924,6,1,7,4,28.99972141058664,46.607370684788584,313.31076300764533,10.285242785337765,56,0
130.04714104192055,3,1,8,2,44.80183076881865,49.29875819145946,274.9176660601771,12.17351795405313,54,0
101.4818956083955,0,1,6,1,35.08763331049305,38.003856678342025,287.78924799121654,11.342519332154708,63,0
132.57231091142583,10,0,6,3,13.717459522848255,27.690653101888568,226.76466591912165,7.239220306551865,52,0
72.39797083570217,5,0,15,2,12.304897636475278,18.583437099276455,356.64780824030686,8.385444459979258,51,0
65.9323512128969,5,2,10,3,29.35689549880754,48.03229768602739,325.5033296585533,12.730657496551643,52,0
98.88904602206762,3,3,11,5,17.87259385125195,43.534983412505916,339.6452685918601,9.59340351084639,52,0
107.68130897878615,4,1,9,3,36.48546747632998,39.860935027942595,364.52126623084314,12.375183636036025,62,0
99.34610503811814,2,2,13,2,30.422630649649793,69.8382269424749,258.73935622271415,9.700638104169366,37,0
58.65115799920247,2,0,5,0,31.65384769023863,37.10842719807034,282.08027584859883,8.064687143422958,44,0
98.21759920974424,7,0,13,2,22.93256818357647,71.25251123208204,205.25828162088945,9.393478444666588,49,0
73.91060998990294,3,2,11,2,47.41383655286705,74.35765616403886,457.02114550511186,8.063900408900608,62,1
113.39345097660077,1,1,9,5,58.42593728010459,20.736492998159285,292.52073423413117,8.868894475195152,44,0
107.33196492193696,3,0,10,1,27.214152762432853,51.38572188498455,351.9363949957456,10.401851413130492,53,0
81.2024042734529,7,1,6,1,33.530392484150006,44.00455263746014,238.09194278322707,11.02321018073804,43,0
89.72266165326613,5,0,15,2,30.974173430643127,6.322940829241013,349.8194212821505,6.819617353491404,66,0
78.81572956222097,5,2,14,2,27.403131365589314,28.330381203973786,392.87954383248325,9.965263984981803,43,0
98.74641805453656,4,2,11,3,21.679295322672033,61.62404160662712,296.9859625486009,8.826768528880494,52,0
119.10284641002477,5,1,10,1,19.15032012519523,80.28798879066896,249.45592517051995,8.703170382082375,62,0
80.28547907328912,5,1,10,2,18.644027344744757,63.54017214048873,293.0601799527232,10.265369238266153,49,0
110.08093031035689,3,1,6,1,34.052400255491456,54.854487087694665,188.66192375213868,8.899096254621575,53,0
89.39484763255118,3,1,6,0,24.803255217963645,49.680014275533686,298.10566494890793,12.764275989693349,48,0
84.14254335475312,6,1,20,4,4.217071498594699,75.23994371972171,341.04835696564976,12.37612375250212,44,0
97.85939280090885,6,0,8,2,34.44858220598322,82.2235880293646,298.2121177813243,12.36365658788408,54,0
79.29515355161251,4,1,11,3,29.61738717535844,41.197359807137204,285.79302226555166,9.010179609019396,56,0
88.92701389305635,9,0,7,4,43.46673001401146,20.000201595345633,326.37840580560163,8.075002330161356,56,0
76.04244214822303,6,2,16,4,33.731223970910094,18.527188050931976,330.20124234747766,10.16405985877623,49,0
139.2945026583278,5,0,12,6,15.213264036897026,69.82821488239703,217.00472187474088,9.699303267427466,53,0
100.70527103943458,5,1,9,3,7.70323359270019,49.294121888384204,304.44114811393945,8.78235367515327,53,0
86.00548984014829,4,0,7,4,22.80527615662063,52.748628656880776,421.7992562114622,7.648531106666077,51,0
104.27959821468444,10,1,11,1,23.748925793063474,23.140235105649303,233.2491877175988,9.916964061463856,51,0
97.7534390061834,6,0,8,4,39.431592010001665,38.702166308173005,295.72905835834666,9.191861099495053,47,0
95.58060800933553,2,0,6,5,29.911290677104265,45.567787791488264,397.0873061025851,11.37669407407604,57,0
112.2833340008685,4,0,11,0,41.33688498098509,53.11757575046106,355.2087578271838,11.330212103042959,68,0
115.1501542009461,3,0,15,1,16.751669442973654,44.021119416293615,274.33016596119694,12.201599610845435,55,0
89.38997704778944,2,1,8,5,39.65264384380448,34.44010702547986,310.3067689811302,7.481408896239923,50,0
88.4836351871064,5,0,10,5,37.20989153430919,38.23149511096216,299.89441600075884,10.802116615387265,46,0
94.49896605696712,6,0,12,5,9.817658885688036,68.1248492892085,262.5964097839166,8.545068587532656,50,1
53.9615767052883,5,2,8,3,43.22617841260772,53.671769294052496,296.2873946253459,7.55917157837783,35,0
69.69617875602896,10,1,9,3,30.93458491766353,59.182352104333276,286.00169335967354,9.14279552610258,65,0
127.3374853488905,5,0,13,5,33.92044503868506,36.51689283684006,305.6374469038375,12.137409960269235,50,0
132.89935427002567,5,0,7,4,21.351038875715773,5.692647718990635,262.5808409654483,9.255363292859032,48,0
95.01927920887243,4,1,10,2,42.752470129219724,42.153435396732554,236.16908998776694,13.130909319918224,55,0
111.53113926111533,4,1,6,1,18.141476707611304,37.00144168361755,297.9359613303815,11.097757031040667,55,0
106.22500309087073,3,1,9,3,38.32092018373946,55.23518402942119,385.755910908939,9.211819042038845,55,0
161.57761616910477,6,0,13,3,38.20607475908671,99.28585570522763,304.1101463131398,12.320096857812818,42,0
122.39149822869153,4,2,13,5,20.258325718277778,60.427490264273835,283.4203110534227,10.890793544228572,60,0
97.44164817038467,2,1,12,5,49.83373599422574,91.03940239075233,337.70429025192493,8.13488122310659,57,0
80.88919118799149,9,0,8,4,32.31528480217519,58.53154543009173,292.0840193702311,13.71760527116103,49,0
67.87107359484855,5,0,10,2,36.53892610271024,40.551706436409276,393.4016462479555,10.518957646172954,52,0
104.06927271734446,9,0,7,1,14.728792046642443,55.21874117181325,299.8043745352461,10.037592383970983,48,0
84.87298509431393,5,0,13,4,51.17730003008565,76.70957899216562,335.0248531579082,8.288934660188769,49,0
71.55492580804652,5,0,11,2,17.754430597749103,77.44343894481858,262.2697808803364,12.359076535215475,44,0
87.06854231514947,1,1,7,2,40.248864327659305,41.36993947935382,325.1544626668331,11.034550854722614,55,0
78.3690399277121,5,1,7,3,20.052282820683047,53.797755435489485,313.7546738471877,11.258476360590482,56,0
133.74283270145128,8,1,11,1,23.810111971523174,28.560996804932824,297.17469376703957,8.984937312948464,62,0
117.63279513898901,6,0,10,3,37.88754043885447,62.37002937037145,274.912111941514,11.668201143820136,46,0
99.84054717366766,2,0,8,3,40.27552713675157,73.30032048583841,268.09849171738125,11.823627187141604,43,0
129.59888277780053,5,2,2,10,17.28715750885898,50.596991811740246,314.1176331989826,8.662443522437755,59,0
101.54736615295236,5,0,12,2,40.90472169056994,39.98923918459808,331.44695548482366,7.166019720638018,48,0
82.77431597343472,4,1,13,2,40.44980495133194,55.40196426916344,293.6418601852934,11.162746118677848,58,1
130.46248154539313,6,1,9,3,20.620465911551076,56.26188547044749,314.3633964560396,6.8533061007885205,60,0
110.77820087369318,5,0,12,9,45.9864759359111,51.2171574777443,298.1042660933615,10.304031555675559,50,0
79.25507691347087,6,1,6,3,15.43142371751962,52.6807268650393,304.92630124526937,9.105509790425385,44,0
96.19322643832784,5,0,8,2,23.752274172223846,47.39277724295944,289.97775086613876,12.437330421577842,49,0
82.48763493230486,4,1,11,2,34.790026240919886,64.93932392339609,300.89862896841544,9.214312218465585,50,0
72.34400538071327,7,1,11,2,21.464337152973936,61.043411677476904,434.9020228408713,12.214545944007607,48,0
118.52355095063282,5,2,12,2,32.63819085679341,35.25345279283776,315.5817149403712,8.971581111273947,48,0
138.1883328094026,7,1,10,2,32.41076078803295,34.841140952621075,332.26484792155213,11.999982010119222,59,0
72.02864852361718,6,2,14,4,28.129257300772792,46.18438374460157,321.9011802664048,14.120683087673664,52,0
111.25938473381142,4,1,9,1,38.32400538590559,61.052556861577685,286.859158835147,7.86390572326752,55,0
86.98714861756346,8,1,11,0,27.71639207342361,52.22086120836222,364.6994606645834,10.584071443461816,41,0
90.25749232470608,4,5,15,2,32.31541068813806,40.35274384816017,285.44181147868295,15.49756483182013,38,0
88.15212151522262,3,1,12,7,41.464718774879024,53.922778950887455,352.75272744712754,10.133177653805843,36,0
82.72018460640368,5,1,17,2,37.9068621002584,45.03784220716592,283.2896500966776,10.123576540459297,53,0
100.97043255889653,10,3,11,2,37.86017290814208,63.20729690336197,252.00137404279795,11.576997894702039,47,0
83.38099767177924,6,0,8,3,18.5082039778322,54.99587652600571,318.26981041180966,10.082161728189508,49,0
105.40913651559677,4,1,11,3,35.24792575501322,45.270827188217844,244.76658219489468,6.585548010858895,61,0
98.99523781101726,3,1,5,2,21.215012090304953,53.472781580696925,326.78201125083046,12.264574749677877,58,0
95.2210390626718,3,1,12,4,17.185850202219736,69.72572089286302,240.29206719543416,5.9941031722696145,56,0
81.84872675916804,5,2,15,5,29.282936537150317,41.45554885180434,284.04959847635735,9.166416697723317,50,0
88.46457338863334,2,0,8,4,20.9570481334841,56.03985472470741,228.41351517376293,12.414851498313297,58,0
115.10782451651512,6,0,9,2,37.906177188399774,48.94309489301006,441.20835047013645,9.28691514271443,48,0
110.01834375248761,2,1,11,5,38.14535459695324,56.4047552579315,217.30202201918428,8.612607015071191,47,0
80.44889510402898,5,2,12,2,10.97373763568558,40.18152587606404,300.4906870198202,11.75852781033312,43,0
101.98664610858452,2,1,5,2,21.716974604231098,51.65503149739064,357.1652137165007,8.297770426331226,53,0
115.02774246743579,6,0,14,4,15.402133280820012,66.61734923625201,351.81929542935126,7.555548560816092,50,0
66.61189437757257,3,2,16,4,25.373707234071095,35.94489528130839,342.56710610865684,10.549027974986567,42,0
110.8672038475987,5,2,11,2,34.551756698688244,30.058923450123775,284.13858058892623,9.634153403174817,45,0
86.74752482108306,2,0,8,6,27.577119018216116,30.628166532695534,367.5544473168501,7.5126537716223165,56,0
111.41197337186318,6,0,6,3,24.102407593328646,32.44006204699717,345.6695545401091,11.27390507998974,53,0
84.73481686914967,6,2,10,7,43.00176526813139,58.92984931838996,310.6149808830238,10.928975211154468,68,0
63.90235798670962,7,0,10,1,6.951428274037113,28.912104712018017,312.0290378863296,9.280489966788736,55,0
67.44915124233674,6,0,13,1,42.368718935182244,45.53156982884704,284.80386761923137,9.417335987750107,50,0
100.96169893322764,6,3,13,2,24.557117068445145,59.274339549660624,254.51739870834808,10.940785484018313,48,0
105.19445003442964,4,0,9,0,29.218909898872106,56.249885908228904,361.85754877393583,12.380722839504132,50,0
81.91366749791183,4,2,10,4,24.726366622798913,44.21661530056272,365.6103996800766,9.434413579781351,44,0
112.77184917554747,7,1,5,5,45.42888105539119,52.86385597632659,255.79454294850393,11.30937698601629,42,0
66.7695987546208,5,0,7,2,17.690215031947403,51.607179946063525,292.3107417426904,11.130400434169198,46,0
98.67840402705367,5,0,9,1,30.117363697219357,46.63638566677721,292.82883917705357,11.758614585417952,44,0
